序號,縣市,監測日期,測站,二氧化硫
SO2
(ppb),一氧化碳
CO
(ppm),二氧化碳
CO2
(ppm),臭氧
O3
(ppb),"懸浮微粒
PM 10 
(μg/m 3 )","細懸浮微粒
PM 2.5 
(μg/m 3 )",氮氧化物
NOx
(ppb),一氧化氮
NO
(ppb),二氧化氮
NO2
(ppb),總碳氫化合物
THC
(ppm),非甲烷碳氫化合物
NMHC
(ppm),甲烷
CH4
(ppm),風速
WIND_SPEED
(m/sec),小時風速值
WS_HR
(m/sec),溫度
AMB_TEMP
(℃),降雨強度
RAIN_INT
(㎜),酸雨
PH_RAIN
(pH),相對濕度
RH
1968,嘉義縣,2017/06/17,新港,0.8,0.15,-,18.6,20,6,7.84,1.89,5.95,-,-,-,2.04,1.87,26.68,-,-,87.29,-
1969,嘉義縣,2017/06/16,朴子,2.2,0.2,-,17.7,41,9,8.72,2.68,6.04,-,-,-,2.43,2.29,28.09,-,-,85.3,-
1970,嘉義縣,2017/06/16,新港,2.4,0.17,-,13.2,28,9,13.04,4.35,8.69,-,-,-,2.35,2.16,27.82,-,-,78.1,-
1971,嘉義縣,2017/06/15,朴子,1.7,0.17,-,13.2,30,7,10.54,2.68,7.85,-,-,-,2.13,1.99,26.29,-,-,93.61,-
1972,嘉義縣,2017/06/15,新港,2.6,0.2,-,10.1,28,6,12.81,3.38,9.43,-,-,-,1.81,1.63,26.13,-,-,85.19,-
1973,嘉義縣,2017/06/14,朴子,1.8,0.15,-,14.1,25,7,9.25,2.22,7.03,-,-,-,2.28,2.24,27.11,-,-,93.65,-
1974,嘉義縣,2017/06/14,新港,1.5,0.2,-,10.3,24,7,13.31,4.63,8.68,-,-,-,2.48,2.24,27.02,-,-,83,-
1975,嘉義縣,2017/06/13,朴子,1.9,0.15,-,19.1,33,6,6.99,1.24,5.77,-,-,-,3.12,2.99,29.95,-,-,76.92,-
1976,嘉義縣,2017/06/13,新港,1.1,0.13,-,17.3,25,7,7.65,1.99,5.66,-,-,-,3.45,3.16,30.34,-,-,68.15,-
1977,嘉義縣,2017/06/12,朴子,2.8,0.21,-,22.9,38,10,10.01,2.76,7.25,-,-,-,3.01,2.93,32.15,-,-,67.67,-
1978,嘉義縣,2017/06/12,新港,1.3,0.15,-,22.5,32,11,6.94,1.79,5.15,-,-,-,3.41,3.27,32.07,-,-,63.08,-
1979,嘉義縣,2017/06/11,朴子,2.5,0.19,-,21.8,41,8,9.27,2.67,6.6,-,-,-,2.59,2.35,31.88,-,-,71.87,-
1980,嘉義縣,2017/06/11,新港,1.6,0.17,-,19.5,40,10,10.78,4.04,6.74,-,-,-,2.64,2.4,31.9,-,-,66.5,-
1981,嘉義縣,2017/06/10,朴子,2.8,0.21,-,20.7,42,13,9.3,2.01,7.29,-,-,-,2.37,2.19,31.63,-,-,72.63,-
1982,嘉義縣,2017/06/10,新港,1.9,0.17,-,19.4,42,15,9.07,2.61,6.45,-,-,-,2.16,1.91,31.51,-,-,68.19,-
1983,嘉義縣,2017/06/09,朴子,3.3,0.23,-,32.1,53,24,9.11,1.75,7.36,-,-,-,1.66,1.31,30.85,-,-,75.11,-
1984,嘉義縣,2017/06/09,新港,3.1,0.29,-,25.2,61,26,12.24,2.56,9.68,-,-,-,1.57,1.3,30.57,-,-,70.11,-
1985,嘉義縣,2017/06/08,朴子,2.5,0.16,-,27.3,47,19,7.16,1.68,5.48,-,-,-,1.65,1.03,30.35,-,-,77.25,-
1986,嘉義縣,2017/06/08,新港,2.9,0.23,-,26.9,47,22,10.07,2.14,7.93,-,-,-,1.75,1.17,30.21,-,-,71.82,-
1987,嘉義縣,2017/06/07,朴子,2.4,0.22,-,24.4,47,18,9.07,1.88,7.19,-,-,-,1.87,1.55,30.93,-,-,77.72,-
1988,嘉義縣,2017/06/07,新港,1.6,0.27,-,22.8,44,16,10.79,3.52,7.27,-,-,-,1.75,1.5,30.67,-,-,72.26,-
1989,嘉義縣,2017/06/06,朴子,2.8,0.25,-,24.6,46,13,10.39,2.92,7.47,-,-,-,1.75,1.69,30.57,-,-,80.41,-
1990,嘉義縣,2017/06/06,新港,3.4,0.31,-,19.7,39,16,14.78,5.23,9.57,-,-,-,1.89,1.66,30.43,-,-,72.43,-
1991,嘉義縣,2017/06/05,朴子,2.1,0.3,-,21.6,39,12,11.38,2.76,8.62,-,-,-,1.33,1.08,28.74,-,-,88.3,-
1992,嘉義縣,2017/06/05,新港,0.7,0.29,-,18.9,34,12,11.2,3.56,7.63,-,-,-,1.21,0.99,28.47,-,-,81.15,-
1993,嘉義縣,2017/06/04,朴子,1.7,0.2,-,27.2,24,8,6.86,1.33,5.54,-,-,-,1.82,1.65,27.69,-,-,91.61,-
1994,嘉義縣,2017/06/04,新港,2,0.26,-,22.6,18,6,12.65,4.35,8.3,-,-,-,1.88,1.72,27.39,-,-,82.88,-
1995,嘉義縣,2017/06/03,朴子,1.5,0.14,-,25.7,38,8,5.9,2.56,3.34,-,-,-,3.81,3.65,28.53,-,-,94.28,-
1996,嘉義縣,2017/06/03,新港,0.7,0.13,-,27.7,23,6,2.76,1.14,1.61,-,-,-,3.56,3.29,27.93,-,-,86.12,-
1997,嘉義縣,2017/06/02,朴子,1.3,0.14,-,23.3,42,11,6.24,2.4,3.83,-,-,-,3.64,3.43,28.61,-,-,90.42,-
1998,嘉義縣,2017/06/02,新港,0.9,0.09,-,22.2,26,5,3.33,1,2.31,-,-,-,4.09,3.85,28.28,-,-,83.62,-
1999,嘉義縣,2017/06/01,朴子,2.6,0.24,-,15.8,36,11,11.44,3.31,8.14,-,-,-,2.77,2.66,28.8,-,-,86.1,-
2000,嘉義縣,2017/06/01,新港,1,0.2,-,14,29,9,8.58,2.54,6.04,-,-,-,2.76,2.68,28.4,-,-,80.03,-
2001,屏東縣,2017/06/30,屏東,2.2,0.31,-,19.8,29,11,12.69,2.27,10.42,1.97,0.099,1.871,1.64,0.91,29.36,-,-,67.8,-
2002,屏東縣,2017/06/30,潮州,1.7,0.17,-,20.5,32,13,7.78,1.62,6.16,-,-,-,1.59,1.22,29.28,-,-,75.49,-
2003,屏東縣,2017/06/30,恆春,2.5,0.05,407.78,16.3,17,7,2.34,0.8,1.53,-,-,-,3.93,3.69,28.08,1.5,4.51,90.18,3.59
2004,屏東縣,2017/06/29,屏東,1.8,0.28,-,27.2,29,10,10.77,1.34,9.43,1.917,0.077,1.84,1.59,0.74,28.25,-,-,69.39,-
2005,屏東縣,2017/06/29,潮州,2.2,0.27,-,34.7,40,21,11.33,1.48,9.85,-,-,-,1.45,1.13,28.28,-,-,80.84,-
2006,屏東縣,2017/06/29,恆春,2.3,0.05,406.51,21.7,22,13,2.11,0.81,1.3,-,-,-,2.99,2.71,29.38,8.5,4.18,85.13,4.14
2007,屏東縣,2017/06/28,屏東,2.6,0.2,-,26.9,28,10,10.91,1.16,9.74,1.875,0.076,1.799,1.76,1.02,30.64,-,-,65.88,-
2008,屏東縣,2017/06/28,潮州,2.3,0.23,-,29.3,39,21,10.2,2.04,8.16,-,-,-,1.58,1.13,29.55,-,-,78.47,-
2009,屏東縣,2017/06/28,恆春,2,0.08,408.08,28.7,28,18,4.25,1.7,2.55,-,-,-,2.77,2.35,29.23,0,0,86.7,0
2010,屏東縣,2017/06/27,屏東,3.4,0.2,-,18.3,28,12,12.32,2.09,10.22,1.853,0.057,1.797,2.11,1.51,30.69,-,-,67.91,-
2011,屏東縣,2017/06/27,潮州,3,0.18,-,19,33,10,10.63,2.69,7.94,-,-,-,2.29,1.81,30.42,-,-,73.08,-
2012,屏東縣,2017/06/27,恆春,1.2,0.05,400.43,22.2,22,14,3.96,1.96,1.99,-,-,-,3.46,3.32,29.67,0,0,85.87,0
2013,屏東縣,2017/06/26,屏東,2.1,0.19,-,19,25,6,8.9,1.67,7.24,1.84,0.051,1.789,2.23,1.59,30.8,-,-,65.94,-
2014,屏東縣,2017/06/26,潮州,2.6,0.15,-,18.9,30,12,8.96,2.3,6.66,-,-,-,2.41,1.9,30.24,-,-,71.83,-
2015,屏東縣,2017/06/26,恆春,2.2,0.05,399.68,23.3,20,10,2.98,1.04,1.93,-,-,-,3.87,3.63,29.76,0,0,85.59,0
2016,屏東縣,2017/06/25,屏東,2,0.17,-,17.3,23,5,8.23,2.05,6.18,1.839,0.038,1.802,2.33,1.52,30.57,-,-,63.92,-
2017,屏東縣,2017/06/25,潮州,2.1,0.15,-,16.5,26,7,8.04,1.76,6.28,-,-,-,2.38,1.91,29.78,-,-,72.4,-
2018,屏東縣,2017/06/25,恆春,1.9,0.05,399.81,23.8,19,11,3.09,2.13,0.92,-,-,-,3.95,3.78,29.73,0.5,5.69,85.63,8.74
2019,屏東縣,2017/06/24,屏東,2,0.22,-,18.4,25,8,10.01,1.89,8.12,1.934,0.067,1.867,1.88,1.46,30.25,-,-,67.19,-
2020,屏東縣,2017/06/24,潮州,2.3,0.15,-,16,27,8,7.81,1.76,6.06,-,-,-,1.8,1.55,28.86,-,-,77.41,-
2021,屏東縣,2017/06/24,恆春,1.9,0.07,401.42,21.5,19,11,3.53,1.36,2.16,-,-,-,3.89,3.76,29.08,0,0,87.57,0
2022,屏東縣,2017/06/23,屏東,2.6,0.27,-,21.5,26,10,13.33,2.15,11.18,2.025,0.089,1.936,1.73,1.19,30.51,-,-,68.75,-
2023,屏東縣,2017/06/23,潮州,2.8,0.18,-,19.4,29,13,8.16,1.18,6.98,-,-,-,1.84,1.54,29.73,-,-,75.69,-
2024,屏東縣,2017/06/23,恆春,2.2,0.06,399.7,20.7,16,11,4.09,2.9,1.28,-,-,-,3.03,2.9,29.71,0,0,86.52,0
2025,屏東縣,2017/06/22,屏東,2.1,0.24,-,23,22,8,10.03,1.69,8.34,1.913,0.076,1.837,1.71,1.37,31.01,-,-,63.2,-
2026,屏東縣,2017/06/22,潮州,3.1,0.16,-,19.1,26,8,7.18,0.97,6.2,-,-,-,2.14,1.91,30.4,-,-,69.73,-
2027,屏東縣,2017/06/22,恆春,2,0.05,404.78,21.3,17,9,3.11,1.84,1.28,-,-,-,3.3,3.08,29.57,0,0,87.46,0
2028,屏東縣,2017/06/21,屏東,3.9,0.33,-,16.6,-,10,14.16,3.41,10.75,1.975,0.126,1.85,1.83,1.49,30.45,-,-,62.98,-
2029,屏東縣,2017/06/21,潮州,1.9,0.11,-,12.9,25,10,6.81,2.16,4.65,-,-,-,1.93,1.77,29.78,-,-,71.45,-
2030,屏東縣,2017/06/21,恆春,1.4,0.05,403.66,18.9,17,9,2.91,2.46,0.52,-,-,-,3.48,3.41,29.3,0,0,87.75,0
2031,屏東縣,2017/06/20,屏東,2.2,0.33,-,15.9,26,9,13.65,3.28,10.37,2.009,0.126,1.884,1.37,1.08,30.04,-,-,63.67,-
2032,屏東縣,2017/06/20,潮州,3.2,0.2,-,13.1,29,9,9.18,1.89,7.28,-,-,-,1.85,1.62,29.22,-,-,71.15,-
2033,屏東縣,2017/06/20,恆春,2.1,0.05,401.6,18.3,19,9,2.48,2.13,0.33,-,-,-,2.85,2.88,28.65,4.25,4.73,89.01,3.96
2034,屏東縣,2017/06/19,屏東,2.1,0.33,-,12.8,30,7,13.86,4.16,9.7,2.034,0.114,1.919,1.69,1.32,29.5,-,-,66.86,-
2035,屏東縣,2017/06/19,潮州,2.2,0.16,-,14.6,32,9,5.51,1.02,4.49,-,-,-,1.83,1.73,29.1,-,-,73.2,-
2036,屏東縣,2017/06/19,恆春,1.9,0.05,400.96,20,21,9,2.86,2.35,0.47,-,-,-,3.66,3.39,28.86,0.67,4.65,87.65,14.63
2037,屏東縣,2017/06/18,屏東,1.9,0.34,-,10.7,27,7,11.57,4.17,7.4,1.971,0.099,1.872,1.77,1.43,28.03,-,-,77.32,-
2038,屏東縣,2017/06/18,潮州,1.4,0.1,-,13.4,32,9,3.42,1.2,2.23,-,-,-,1.93,1.76,27.78,-,-,82.8,-
2039,屏東縣,2017/06/18,恆春,1.3,0.05,400.02,18.6,26,11,2.26,1.41,0.83,-,-,-,4.08,3.96,29.07,0,0,86.46,0
2040,屏東縣,2017/06/17,屏東,1.8,0.38,-,12.6,20,6,13.86,3.56,10.3,1.974,0.12,1.854,1.49,0.85,26.43,-,-,86.91,-
2041,屏東縣,2017/06/17,潮州,1.8,0.13,-,18.3,26,9,4.93,1.59,3.34,-,-,-,1.7,1.51,26.77,-,-,92.09,-
2042,屏東縣,2017/06/17,恆春,2.6,0.05,397.65,24,30,15,2.69,1.68,1.01,-,-,-,6.08,6.45,29.03,3.5,4.4,88.03,16.88
2043,屏東縣,2017/06/16,屏東,1.5,0.26,-,14.1,26,5,9.68,2.37,7.31,1.916,0.075,1.841,1.71,0.94,27.24,-,-,79.11,-
2044,屏東縣,2017/06/16,潮州,1.9,0.14,-,16.3,30,12,5.79,1.37,4.42,-,-,-,1.75,1.14,26.9,-,-,89.08,-
2045,屏東縣,2017/06/16,恆春,1.7,0.05,397.14,21.8,25,11,3.06,2.21,0.85,-,-,-,5.85,5.43,29.14,2.25,4.71,86.99,7.69
2046,屏東縣,2017/06/15,屏東,0.7,0.32,-,10.2,22,3,12.96,3.24,9.72,1.971,0.102,1.87,1.58,0.79,25.54,-,-,86.6,-
2047,屏東縣,2017/06/15,潮州,1.3,0.17,-,12.8,22,6,6.65,1.61,5.03,-,-,-,1.74,1.03,25.69,-,-,93.97,-
2048,屏東縣,2017/06/15,恆春,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.25,4.57,-,8.64
2049,屏東縣,2017/06/14,屏東,1.2,0.28,-,11.7,21,4,10.61,2.79,7.78,1.9,0.079,1.82,1.72,0.95,27.3,-,-,81.46,-
2050,屏東縣,2017/06/14,潮州,1.5,0.11,-,14,27,8,4.78,0.82,3.91,-,-,-,2,1.29,26.99,-,-,88.68,-
2051,屏東縣,2017/06/14,恆春,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.5,4.65,-,5.06
2052,屏東縣,2017/06/13,屏東,1.6,0.22,-,14.9,23,5,7.62,2.09,5.53,1.833,0.062,1.771,2.25,1.96,30.26,-,-,69.37,-
2053,屏東縣,2017/06/13,潮州,1,0.07,-,16.4,29,9,3.36,0.72,2.61,-,-,-,2.4,1.95,29.66,-,-,76.35,-
2054,屏東縣,2017/06/13,恆春,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.5,4.76,-,12.12
2055,屏東縣,2017/06/12,屏東,2,0.26,-,20.4,27,6,8.26,1.68,6.57,1.855,0.075,1.78,2.59,2.37,31.54,-,-,63.41,-
2056,屏東縣,2017/06/12,潮州,1.1,0.07,-,21.4,29,6,4.05,1.35,2.7,-,-,-,2.73,2.35,30.59,-,-,70.71,-
2057,屏東縣,2017/06/12,恆春,1.7,0.05,402.78,27.9,30,8,3.33,1.68,1.65,-,-,-,3.03,3,29.88,0.5,5.65,86.52,2.72
2058,屏東縣,2017/06/11,屏東,1.6,0.25,-,14.7,27,6,8.32,2.25,6.07,1.873,0.07,1.804,2.54,2.35,31.34,-,-,64.96,-
2059,屏東縣,2017/06/11,潮州,1.6,0.07,-,14.6,24,8,4.83,1.48,3.35,-,-,-,2.61,2.42,30.15,-,-,75.35,-
2060,屏東縣,2017/06/11,恆春,2.1,0.05,401.43,20.8,21,7,2.88,1.41,1.46,-,-,-,3.32,3.19,29.95,0.5,5.79,86.79,1.9
2061,屏東縣,2017/06/10,屏東,1.7,0.23,-,15.7,51,8,8.23,2.03,6.2,1.906,0.07,1.837,2.14,1.71,30.81,-,-,66.93,-
2062,屏東縣,2017/06/10,潮州,1.7,0.1,-,14.1,31,7,5.41,1.63,3.78,-,-,-,2.3,1.91,30.15,-,-,74.84,-
2063,屏東縣,2017/06/10,恆春,1.2,0.05,400.43,15.4,18,6,2.39,1.97,0.44,-,-,-,3.42,3.08,29.97,0,0,85.73,0
2064,屏東縣,2017/06/09,屏東,2.1,0.31,-,25.9,32,11,9.45,1.18,8.26,1.978,0.098,1.88,1.86,1.09,29.83,-,-,68.65,-
2065,屏東縣,2017/06/09,潮州,1.5,0.13,-,15.1,27,10,6.41,1.85,4.56,-,-,-,1.67,1.27,29.69,-,-,74.96,-
2066,屏東縣,2017/06/09,恆春,2.3,0.05,401.78,15.6,15,6,2.9,1.72,1.18,-,-,-,3.04,2.77,29.75,0,0,84.84,0
2067,屏東縣,2017/06/08,屏東,2.4,0.3,-,29.7,30,8,10.99,1.98,9.01,1.957,0.105,1.852,1.7,1.02,29.52,-,-,71.2,-
2068,屏東縣,2017/06/08,潮州,1.5,0.15,-,24.1,28,11,5.66,1.36,4.3,-,-,-,1.71,1.18,29.31,-,-,78.67,-
2069,屏東縣,2017/06/08,恆春,0.8,0.05,402.86,16.5,16,6,3.02,1.8,1.22,-,-,-,2.92,2.66,29.67,0.5,5.44,85.86,2.47
2070,屏東縣,2017/06/07,屏東,2.3,0.26,-,19.3,27,9,9.96,1.57,8.39,1.963,0.092,1.871,1.8,1.41,31.11,-,-,69.2,-
2071,屏東縣,2017/06/07,潮州,1.1,0.13,-,14.1,33,12,6.06,1.7,4.36,-,-,-,1.92,1.67,30.38,-,-,76.11,-
2072,屏東縣,2017/06/07,恆春,1.3,0.05,407.63,16.7,20,4,3.77,2.37,1.39,-,-,-,2.23,2.02,29.69,0,0,88.28,0
2073,屏東縣,2017/06/06,屏東,3.1,0.3,-,20.5,30,11,11.55,2.02,9.53,1.955,0.107,1.848,1.76,1.36,30.8,-,-,65.75,-
2074,屏東縣,2017/06/06,潮州,1.8,0.13,-,16.5,34,13,6.18,1.4,4.8,-,-,-,1.68,1.45,29.96,-,-,74.93,-
2075,屏東縣,2017/06/06,恆春,0.6,0.06,407.48,25.5,21,6,2.23,0.89,1.33,-,-,-,2.46,2.23,29.42,0,0,88.27,0
2076,屏東縣,2017/06/05,屏東,2.4,0.4,-,21.3,31,10,13.04,2.46,10.58,2.181,0.131,2.05,1.46,1.23,29.46,-,-,74.25,-
2077,屏東縣,2017/06/05,潮州,2,0.16,-,20,35,13,5.66,0.25,5.51,-,-,-,1.51,1.37,28.84,-,-,81.89,-
2078,屏東縣,2017/06/05,恆春,1.9,0.05,406.03,27.2,24,6,2.97,1.56,1.41,-,-,-,2.11,2,29.23,0,0,86.99,0
2079,屏東縣,2017/06/04,屏東,0.6,0.33,-,18.2,16,3,12.85,2.24,10.6,1.978,0.096,1.882,1.39,0.91,26.24,-,-,87.4,-
2080,屏東縣,2017/06/04,潮州,0.9,0.15,-,19.2,27,7,6,0.65,5.33,-,-,-,1.85,1.45,26.33,-,-,93.57,-
2081,屏東縣,2017/06/04,恆春,1.9,0.07,401.9,26.6,31,8,2.67,0.87,1.8,-,-,-,5.11,4.82,28.25,0,0,92.26,0
2082,屏東縣,2017/06/03,屏東,2.2,0.19,-,17.5,28,8,9.7,1.58,8.12,1.746,0.042,1.704,3.38,3.23,28.81,-,-,82.64,-
2083,屏東縣,2017/06/03,潮州,2,0.08,-,20.5,44,11,4.76,0.63,4.08,-,-,-,3.26,3.09,28.61,-,-,89.53,-
2084,屏東縣,2017/06/03,恆春,2.1,0.05,396.33,23.2,35,7,2.51,1.28,1.21,-,-,-,7.12,7,28.48,2.2,5.07,94.9,9.88
2085,屏東縣,2017/06/02,屏東,2.2,0.21,-,13.3,23,7,9.69,1.6,8.09,1.769,0.062,1.707,3.12,2.84,28.61,-,-,81.45,-
2086,屏東縣,2017/06/02,潮州,1.6,0.16,-,16.9,42,10,6.43,1.76,4.67,-,-,-,3.39,3.12,28.31,-,-,88.34,-
2087,屏東縣,2017/06/02,恆春,2.3,0.05,395.93,21,28,6,2.68,2.13,0.51,-,-,-,8.06,8.2,28.81,0,0,90.32,0
2088,屏東縣,2017/06/01,屏東,2.1,0.36,-,13.6,23,7,14.04,2.68,11.34,1.956,0.11,1.846,1.57,1.15,27.71,-,-,80.99,-
2089,屏東縣,2017/06/01,潮州,1.7,0.16,-,14.7,34,9,6.95,1.65,5.3,-,-,-,2.09,1.59,27.15,-,-,89.41,-
2090,屏東縣,2017/06/01,恆春,1.7,0.05,403.09,24.6,22,3,3,1.95,1.05,-,-,-,6.19,5.89,28.13,0.5,6.3,92.26,7.88
2091,臺東縣,2017/06/30,臺東,1.6,0.24,-,12.2,16,4,7.08,3.33,3.76,-,-,-,1.85,1.43,28.68,3.4,4.79,74.96,9.38
2092,臺東縣,2017/06/30,關山,-,-,-,7.8,25,8,6.04,1.77,4.25,-,-,-,1.61,1.42,28.13,-,-,75.98,-
2093,臺東縣,2017/06/29,臺東,1.5,0.24,-,14.3,23,8,6.45,2.42,4.02,-,-,-,1.95,1.55,30.44,0,0,64.63,0
2094,臺東縣,2017/06/29,關山,-,-,-,12.6,30,10,5.33,0.84,4.52,-,-,-,1.54,1.12,28.82,-,-,68.28,-
2095,臺東縣,2017/06/28,臺東,1.5,0.21,-,15.9,22,8,8.25,3.37,4.88,-,-,-,1.84,1.41,30.27,0,0,68.47,0
2096,臺東縣,2017/06/28,關山,4.8,-,-,13.5,41,14,7.9,2.15,5.75,-,-,-,1.32,0.81,29.14,-,-,69.24,-
2097,臺東縣,2017/06/27,臺東,1.5,0.25,-,16.1,27,10,9.88,3.9,5.98,-,-,-,1.76,1.4,30.54,0,0,68.64,0
2098,臺東縣,2017/06/27,關山,4.5,-,-,16.7,34,14,5.77,1.49,4.28,-,-,-,1.32,1.02,29.81,-,-,69.94,-
2099,臺東縣,2017/06/26,臺東,1.7,0.24,-,18.5,25,11,7.59,2.95,4.64,-,-,-,1.68,1.28,30.55,0,0,70.92,0
2100,臺東縣,2017/06/26,關山,1.9,-,-,23.5,36,17,5.51,1.09,4.42,-,-,-,1.73,1.46,32.48,-,-,61.61,-
2101,臺東縣,2017/06/25,臺東,1.5,0.22,-,22.9,27,9,5.26,1.89,3.37,-,-,-,1.84,1.39,30.68,0,0,70.85,0
2102,臺東縣,2017/06/25,關山,2.8,-,-,21.3,35,16,5.46,1.19,4.25,-,-,-,1.37,1.12,30.93,-,-,68.75,-
2103,臺東縣,2017/06/24,臺東,1.4,0.25,-,18.6,25,10,7.88,2.87,5.01,-,-,-,1.74,1.39,30.78,0,0,67.57,0
2104,臺東縣,2017/06/24,關山,1.7,-,-,20.9,34,14,6.17,2.31,3.86,-,-,-,1.38,0.9,30.02,-,-,69.9,-
2105,臺東縣,2017/06/23,臺東,1.7,0.25,-,24.1,22,9,6.61,2.58,4.04,-,-,-,1.92,1.3,30.65,0,0,65.66,0
2106,臺東縣,2017/06/23,關山,1.7,-,-,21.2,38,15,5.72,1.19,4.55,-,-,-,1.46,0.99,30.15,-,-,68.9,-
2107,臺東縣,2017/06/22,臺東,1.3,0.24,-,18.4,26,10,6.59,2.46,4.13,-,-,-,2.04,1.31,30.16,0,0,68.16,0
2108,臺東縣,2017/06/22,關山,4,-,-,19,34,11,6.19,0.72,5.5,-,-,-,1.32,0.83,29.5,-,-,69,-
2109,臺東縣,2017/06/21,臺東,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,0
2110,臺東縣,2017/06/21,關山,2.1,-,-,22.4,36,10,5.79,2.58,3.21,-,-,-,1.18,0.74,28.84,-,-,65.34,-
2111,臺東縣,2017/06/20,臺東,1.2,0.31,-,13.9,33,8,9.63,3.96,5.67,-,-,-,2.1,1.85,30.03,0,0,62.04,0
2112,臺東縣,2017/06/20,關山,1.5,-,-,12,43,8,7.32,2.7,4.62,-,-,-,0.77,0.37,27.98,-,-,68.94,-
2113,臺東縣,2017/06/19,臺東,1.2,0.25,-,13.1,32,5,7.4,3.43,3.97,-,-,-,2.3,1.86,28.9,0,0,68.42,0
2114,臺東縣,2017/06/19,關山,3,-,-,13.6,33,8,6.86,2.92,3.94,-,-,-,1.01,0.55,27.34,-,-,72.75,-
2115,臺東縣,2017/06/18,臺東,1.5,0.27,-,26.3,25,5,7.31,2.11,5.19,-,-,-,1.3,0.98,27.38,0,0,78.62,0
2116,臺東縣,2017/06/18,關山,1.6,-,-,20.2,24,6,5.4,1.89,3.52,-,-,-,0.94,0.52,25.39,-,-,84.98,-
2117,臺東縣,2017/06/17,臺東,0.9,0.33,-,13,27,4,10.04,3.35,6.69,-,-,-,1.16,0.69,26.46,1,4.93,84.78,3.1
2118,臺東縣,2017/06/17,關山,0.9,-,-,13.5,24,6,5.74,1.21,4.55,-,-,-,1.06,0.5,24.54,-,-,90.75,-
2119,臺東縣,2017/06/16,臺東,1.2,0.33,-,29.7,21,4,8.19,2.08,6.11,-,-,-,1.62,1.2,27.39,0,0,77.09,0
2120,臺東縣,2017/06/16,關山,1.7,-,-,28.1,16,7,4.43,1.47,2.95,-,-,-,1.32,0.87,26.1,-,-,82.29,-
2121,臺東縣,2017/06/15,臺東,0.5,0.29,-,25.8,21,5,9.25,2.48,6.77,-,-,-,1.23,0.56,26.36,0.83,4.86,85.92,3.93
2122,臺東縣,2017/06/15,關山,1.3,-,-,22.2,18,7,7.49,2.36,5.13,-,-,-,1.15,0.71,24.17,-,-,91.3,-
2123,臺東縣,2017/06/14,臺東,0.6,0.24,-,12.9,28,7,7.12,3.21,3.91,-,-,-,2.73,2.42,29.52,1.5,5.61,69.76,3.59
2124,臺東縣,2017/06/14,關山,2.2,-,-,7.2,33,7,7.24,2.15,5.08,-,-,-,1.21,0.66,26.18,-,-,82.22,-
2125,臺東縣,2017/06/13,臺東,1.6,0.21,-,13.8,35,6,4.92,2.61,2.31,-,-,-,3.3,2.95,30.4,0,0,69.19,0
2126,臺東縣,2017/06/13,關山,1.4,-,-,10.7,91,8,5.06,2.81,2.25,-,-,-,1.51,1.18,29.85,-,-,69.76,-
2127,臺東縣,2017/06/12,臺東,1.5,0.24,-,16.9,29,5,5.65,2.22,3.42,-,-,-,2.42,2.13,30.74,0,0,72.52,0
2128,臺東縣,2017/06/12,關山,1,-,-,13.6,28,7,4.88,1.89,2.99,-,-,-,1.42,1.19,29.72,-,-,74.16,-
2129,臺東縣,2017/06/11,臺東,1.2,0.26,-,12.2,24,5,5.29,1.88,3.4,-,-,-,1.88,1.45,29.98,0,0,73.44,0
2130,臺東縣,2017/06/11,關山,1.8,-,-,10.6,28,6,3.92,1.81,2.12,-,-,-,1.77,1.47,28.72,-,-,77.55,-
2131,臺東縣,2017/06/10,臺東,1.6,0.28,-,8.9,24,5,6.43,2.66,3.77,-,-,-,1.99,1.67,29.5,0,0,74.13,0
2132,臺東縣,2017/06/10,關山,0.8,-,-,8.9,20,6,5.89,3.28,2.61,-,-,-,1.86,1.65,27.7,-,-,79.59,-
2133,臺東縣,2017/06/09,臺東,1.3,0.26,-,11.3,21,5,6.49,2.87,3.63,-,-,-,1.57,1.23,29.35,0,0,71.86,0
2134,臺東縣,2017/06/09,關山,0.8,-,-,10.5,20,5,3.32,1.86,1.47,-,-,-,1.59,1.35,27.72,-,-,76.72,-
2135,臺東縣,2017/06/08,臺東,1.4,0.28,-,11.5,22,7,7.24,3.05,4.19,-,-,-,1.56,1.18,29.26,0.5,4.4,75.91,3.85
2136,臺東縣,2017/06/08,關山,1.8,-,-,12.3,19,5,6,3.88,2.12,-,-,-,1.66,1.31,28,-,-,78.75,-
2137,臺東縣,2017/06/07,臺東,0.7,0.26,-,10.1,22,7,9.51,4.9,4.61,-,-,-,1.45,1.14,29.86,8.25,4.62,76.08,3.6
2138,臺東縣,2017/06/07,關山,0.7,-,-,9.9,22,6,5.12,2.46,2.66,-,-,-,1.36,1.12,28.08,-,-,83.3,-
2139,臺東縣,2017/06/06,臺東,1.5,0.34,-,15.7,25,10,9.12,3.58,5.54,-,-,-,1.34,1.03,29.4,0,0,75.91,0
2140,臺東縣,2017/06/06,關山,1.3,-,-,13.7,22,8,5.63,2.77,2.86,-,-,-,1.18,0.98,28.03,-,-,81.56,-
